filename,mfcc0,mfcc0_v,mfcc0_diff,mfcc0_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,mfcc10,mfcc10_v,mfcc10_diff,mfcc10_diff_v,mfcc11,mfcc11_v,mfcc11_diff,mfcc11_diff_v,label
blues.00043.au,-253.60881981696173,49.755098300531145,0.029771481768390746,18.563721639516306,102.96507078810288,17.77479684765806,0.004015916348461526,12.126191594539874,-5.906991286003895,21.494593864148584,-0.027833861568028917,10.304362342228426,46.67773911816071,11.240454412177057,-0.00746548523508942,9.191707027359692,-5.086125908349161,12.291645802611185,-0.01063797824371503,9.066502147790734,38.978677835665174,12.038985528029322,0.00845561310823415,8.318034690002314,-8.030553310510628,11.542730908155164,0.0077325658382398,8.56079015624821,29.632354520377895,8.614788956327079,0.0037017266908592186,8.510075497209243,-14.950374031816127,9.53612802679728,-0.021763452641960546,8.433516327738873,13.523150081450598,12.448346426085264,0.009066340328732669,8.371939919333855,-22.383891906113714,8.641963235473387,-0.0020108727236602298,8.7429241595839,6.517989209050914,9.894589507160923,-0.005522394652233964,8.520127769304885,blues
blues.00012.au,-344.9594286851993,73.20951369049926,-0.04562058034693969,22.868477424379908,138.09892929893255,25.609501915784165,0.024175112469503372,9.87304510484451,-12.353339661011962,34.12503941325277,0.004383401342162298,11.253158500449343,55.63121741673882,20.188847795361795,0.0208563963673216,8.974800024087692,1.0625255226724195,19.934777676273704,0.01154796878602804,8.920155695528628,9.739143321108138,12.172515484733397,0.008319615481744464,8.094803807365869,1.4343512504566824,12.216203448292541,-0.008444291674217614,8.443952553483792,-3.1848260532272494,12.073064842343715,-0.002450152123495151,7.977674250160543,-17.575736920323354,11.367079385114264,-0.010792918440687502,7.822421723641123,6.388775606138653,11.718775674116996,-0.0064128637872641146,7.701217470563296,-3.0549140730251048,13.919045353509551,-0.002601463424216346,7.936457847456972,-3.1747731046916563,11.640077315538273,0.0022217460874493474,7.51071882201626,blues
blues.00026.au,-424.3626424806954,85.53077734248969,0.0433534390616733,25.494860166834012,122.41753699288074,29.34599322323837,0.024133422351081305,10.650370085669993,11.704906541853687,39.21158967560415,-0.02168751643619721,12.612587769257797,52.54906778351748,18.677819778609877,0.0026226994593236135,8.437448446345421,14.949992752421995,17.070000398194523,-0.010874267593794487,8.40018130715659,6.669084355183884,16.852161297433852,-0.012198263795748635,7.859588633591786,4.435008560526601,14.610693070348553,-0.021924667849842504,7.2690206209794255,0.5359391445515058,12.916512579282795,-0.016117940288122915,7.434539130029134,-2.1648489437094245,11.909878714203984,-0.01243077143808581,6.89801847515599,0.29711346917766013,11.919569126033236,-0.010579411888137637,7.184952885434831,2.710602991218951,11.172390705774351,-0.006830291610326255,6.802921666919908,-5.187161153469079,11.357819192401251,0.004424173748818104,6.738480893100854,blues
blues.00077.au,-172.943934082071,48.050931283287056,0.017800179472634615,23.76443261055691,106.09782389732138,20.01259663740581,-0.0009433663776143353,12.797542442625108,-28.705051865929825,19.61916531812117,-0.0020956155224290673,10.933709758675281,35.5920098929137,13.581392449090288,0.01631580483033408,9.531891653490609,-5.586902771673946,13.509458031939769,-0.0017550799505519194,9.461870139142198,29.19674261400269,12.52569300058585,0.005225228569357718,8.890459121375503,-19.311436244266858,11.714801235210103,-0.016577352685466916,8.5795510100998,24.28588073286533,10.650761863370667,-0.015066218355329355,8.556658172980779,-10.546968311623402,11.452869076555546,-0.011897311540066527,8.394337444515914,16.157393684042813,9.771447809848473,0.0006053920662957052,8.203285355971014,-10.56794743427866,9.832429502518025,-0.0035755312901647766,8.16464025745501,9.73583187204479,8.50538755703498,-0.004109576727882425,8.12523120074648,blues
blues.00084.au,-181.2647217774391,66.3885992203665,-0.007738532672232798,23.520911747682767,115.00828007780738,23.61781695278664,0.03187762027236711,12.14411409738591,-32.78441133583693,15.843043682055798,-0.00812086014555751,9.631020488248268,35.0742599778705,12.322265023987994,0.0020019906123686032,8.649245889148126,-6.885137406304965,14.51515555297515,-0.00261287999586569,8.768371693113437,21.53318174127232,10.271006534261879,-0.012045891971768072,8.415925763825916,-18.740699512771474,10.916372676707923,-0.006816393397726769,8.573480241415023,22.551437814968583,10.372070934666516,-0.00041355466011610816,8.19286385635039,-10.32538891961629,9.52531742994474,-0.006879466206547157,8.162446294108715,13.436085174060489,9.085580454207657,-0.0012193300960592708,8.409747651526116,-12.798339389430469,9.586209153541173,0.005053363245606943,8.090071554359344,13.019044142134518,8.991119752484787,0.014178743094354108,8.02732500728496,blues
blues.00094.au,-340.34010464842737,83.92623889270794,-0.05827385475170282,17.17738231033786,136.30374753743493,35.8881128021164,0.018329581510720696,11.614490345776861,12.951613971621367,29.79650886719413,0.011320891838865694,8.37477653097739,42.53600355524083,17.067447138975606,0.0008153075051349582,7.837420910595493,13.233203678527845,16.360888544497573,0.0038095537891692107,7.56913798198287,19.79895838596061,17.677820161648878,0.005271919940218442,7.873210910194583,2.621897493489729,13.33270931504746,0.0012440160746727568,7.706067639556783,15.287360293632274,10.932385147283636,-0.0004118142183963684,7.441605138899376,-0.9667826742691196,10.530887286225182,-0.0034647725489704586,7.441075913852129,6.926328763216642,9.54261812495794,0.013450778598553755,7.387833903417043,-0.7161493144356637,12.077948421157457,0.009959612763325049,7.749896010205891,6.296196000264345,9.432374441649447,0.007863223173953124,7.43970718742867,blues
blues.00067.au,-234.36763112656706,31.348671568924466,-0.0014593374359271997,13.957837334777812,106.5101502951386,19.82342959012225,0.02009420882616084,10.09585258036862,-17.95182961608022,20.5242778075816,0.008785085762389509,9.295220107222754,48.58421770528133,15.065670176966265,-0.0020890665109519826,8.654093583519877,-29.88809469825107,14.402294814773763,-0.008406807937160971,8.53683719471798,19.928732955272032,11.77529877891692,0.004090873394551439,8.103659468577264,-17.52519813638412,17.73420824971133,0.0010288255551586922,8.70590523804757,14.274655962130911,10.475720149655308,0.012542164135291736,8.407014816148235,-10.955625580902659,11.993048356306687,-0.009145519615806065,8.170596735109331,14.159619857057633,10.285989289555294,0.0006399076949120098,8.086021521164277,-11.771385154595759,12.451113601157877,-0.007972836944199983,8.149463749935759,8.427579498463349,11.020040162063923,0.011626231032242704,7.799363999282938,blues
blues.00036.au,-324.97507292140455,55.54370849880347,-0.0009706573198649628,19.156664984718656,137.8784700449866,24.42396492334394,0.006649083949648353,9.904993678037982,26.590524105360082,15.389704193202338,-0.02152888268398511,7.7786535225516245,27.69671939574249,19.400479414388787,-0.010529664623477498,7.871912117577363,0.8427564904060026,15.656787787829153,-0.01377782575783802,7.280758672841607,23.73916699029414,11.55435669990903,0.006393153698032547,7.243029482228419,-19.203931917777957,20.128003582907912,-0.02302386139934569,7.416669578363027,13.319157488014815,11.90071007618299,-0.00530121696363028,6.844541030294161,-25.283442397694294,11.474678082240539,-0.016671535549570668,6.870007537251527,-6.5686599544718725,13.373412082791683,-0.002030495535526232,6.999198870119497,-21.484612765857133,12.835992290608534,-0.009555224791748447,7.2460089775497085,-9.68536049576088,11.71794186228863,-0.009953288622674108,7.069594356386048,blues
blues.00002.au,-234.88950158853282,62.665964193255626,-0.022898071417308277,25.850208687796464,146.3588664261893,25.885997117065898,-0.0017723393178354673,14.092778644841378,-28.659630021665446,23.58010962726262,0.011563101159433662,11.911675074037024,30.02209816053286,14.892252643134768,0.0052651682851378775,9.64825019410426,-12.754506927101113,15.302563600378992,0.0006866702485169506,10.100721186222069,25.867296564429633,11.32479884478595,-0.0025939012656663596,8.958453262630004,-12.510722438251124,13.305359150709899,-0.012825435067940079,9.098093069505293,11.581284514286592,13.051423163913599,0.0005490495680871517,8.542261594539347,-10.171152830429854,10.601499144431381,0.004726825668429004,8.425789743734544,9.408404496596445,10.603027526245363,0.0029805559813667866,8.422620710270065,-12.562155210761464,10.43438358930383,-0.0010938262330722718,8.118151919214043,5.904706669443505,10.175649151982178,-0.0014117061389916589,7.936397147064633,blues
blues.00053.au,-220.13673838562937,55.85086665402191,-0.0056829584005492935,21.962542389921264,107.65995595419271,23.31245344925635,0.008717799912100144,11.515704222480721,-40.80747646793443,21.57708387297793,-0.0026667984600120243,10.052185654071417,59.63259169121127,21.06804390169337,0.006016120818750684,9.232651384115671,-7.935129927670313,16.47816130016298,-0.02052044605677456,8.98060996457129,17.99314819928274,13.47352244571389,0.01939751659866597,8.67408245761323,-12.33211111950333,15.267720283745978,0.011127796971627205,8.84138439406638,16.092896316961692,14.30070286134103,-0.002631760148433785,8.792713353071022,-10.265237236946493,10.225816897679186,-0.009240585924704139,8.382706442970875,13.586812223851974,11.10835168321112,0.005756346623162103,8.270400072788844,-4.638126751594474,10.456070347558459,-0.005580468222654056,8.102419702690954,11.627229760438144,10.435710632274146,0.0027445738848718556,8.037749052173812,blues
